street,zip,blkgrp
WOBURN,2809,440010308001
WOODBINE,2809,440010308001
102,2859,440070130023
102,2858,440070130021
107,2858,440070130021
96,2830,440070130011
96,2859,440070130011
98,2859,440070130023
ALAN,2859,440070130012
ALANNA,2830,440070130021
ALBEE,2859,440070129002
ALGONGQUIAN,2814,440070130024
ALGONQUIAN,2814,440070130024
ALGONQUIN,2859,440070130012
ALICE,2858,440070130021
ANDRE,2830,440070130022
ANGELL,2859,440070130012
ANNE,2859,440070130011
ARTHURS,2859,440070130023
ASHTON,2830,440070129001
ASPEN,2830,440070130022
BANAS,2830,440070130021
BARBER FARM,2839,440070130024
BEACH,2859,440070130012
BEACH,2830,440070130021
BELLA VISTA,2830,440070131013
BENEDICT,2830,440070130021
BETHANY,2859,440070129004
BLACK STAR,2814,440070130024
BLUFF,2830,440070130021
BRAIDED BROOK,2830,440070130021
BRIDGE,2859,440070129004
BRONCOS,2859,440070130023
BRONCOS,2858,440070130021
BRONCOS,2814,440070130024
BROOK,2830,440070130011
BROUILLARD,2859,440070130012
BUCK HILL,2859,440070130012
BURRILL,2830,440070129001
CAMP DIXIE,2859,440070130012
CAROL,2830,440070130021
CASINO,2830,440070130024
CENTENNIAL,2859,440070129002
CENTER,2814,440070130012
CHAPEL,2859,440070129001
CHAPEL,2830,440070129001
CHARLES,2859,440070129003
CHUMS,2830,440070129001
CLEAR RIVER,2830,440070130022
CLUB,2830,440070130024
COLD SPRING,2839,440070130024
COLLINS TAFT,2830,440070130011
COLONIAL,2830,440070129001
COLWELL,2830,440070130024
CONLEY,2830,440070129001
COOPER HILL,2839,440070130024
CORRIE,2830,440070130023
COURT HOUSE,2859,440070130012
COVE,2830,440070130022
CROFF,2859,440070130012
CRYSTAL,2859,440070130012
CRYSTAL VIEW,2859,440070130023
DANIELE,2830,440070130023
DANO,2830,440070130021
DARCY,2859,440070130012
DAVIS,2859,440070130023
DEER RUN,2859,440070130012
DION,2830,440070130021
DOE CROSSING,2859,440070130012
DONAHUE,2859,440070130011
E HILL,2830,440070130021
E IRONSTONE,2830,440070130021
E RIVER,2858,440070130021
EAST,2858,440070130021
EASTERN,2859,440070129002
ECTOR,2830,440070130021
ELK,2830,440070130021
ELM,2830,440070130021
ELM,2859,440070129002
ERIN,2859,440070129002
EVANS,2859,440070130012
FAIRBANKS,2859,440070129002
FAWN,2859,440070130012
FERN,2830,440070129001
FINN,2859,440070130023
FOREST VIEW,2830,440070130023
FORTIER,2830,440070130021
FOSTER,2830,440070129001
FOX RUN,2859,440070129002
FREDERICK,2859,440070129002
GARVEY LEDGES,2859,440070130023
GEORGE EDDY,2859,440070130023
GIG,2830,440070130021
GLENDALE MEADOW,2830,440070130022
GRANITE,2830,440070129001
GRANITEVILLE,2830,440070129001
GRANITEVILLE,2859,440070129001
GREENWAY,2859,440070130012
GRIFFIN,2859,440070129002
GUAY,2859,440070129002
HAMLET,2859,440070129002
HARRISVILLE MAIN,2830,440070129001
HEMLOCK,2859,440070129004
HEMLOCK FARM,2830,440070130023
HENRY,2859,440070130012
HERON HILL,2839,440070130024
HERRING POND,2830,440070130022
HIGH,2859,440070129004
HIGHLAND,2859,440070130012
HILLSIDE,2839,440070130024
HOWARD,2859,440070129003
ICE HOUSE,2859,440070129004
INMAN,2830,440070130021
IRON MINE,2830,440070130021
JACKSON SCHOOLHOUSE,2859,440070130012
JAMES,2859,440070130012
JEFFERSON,2830,440070130023
JOHN,2830,440070130021
JORDAN,2830,440070130021
JOSLIN,2859,440070129004
JOSLIN,2814,440070129004
JOSLIN,2858,440070130021
JULIA,2859,440070130023
KNIBB,2859,440070130012
KNIBB,2814,440070130012
KRISTEN,2830,440070130023
KYLIE,2830,440070130021
LAKE,2859,440070129004
LAKE SHORE,2859,440070130012
LAKEVIEW,2859,440070130012
LAPHAM FARM,2830,440070130023
LEDGE WOOD,2830,440070130011
LEDGEWOOD,2830,440070130011
LEDOUX,2830,440070130021
LEE,2859,440070130012
LESIEUR,2859,440070130012
LIBERTY,2830,440070130023
LISTON,2830,440070130022
LOCUST,2830,440070130022
LODGE,2859,440070129003
LORRY,2830,440070130021
LYNNE,2830,440070130023
MALVINA,2859,440070130012
MANLY,2859,440070130012
MAPLE,2859,440070130012
MAPLE,2858,440070130021
MAPLE HILL,2859,440070130012
MAPLE LEAF,2830,440070130021
MAPLEVILLE MAIN,2814,440070130024
MAPLEWOOD,2839,440070130024
MARCOUX,2830,440070130021
MARION,2859,440070129003
MASSE,2859,440070130023
MAUREEN,2839,440070130024
MELISSA,2859,440070129004
MICHAEL,2859,440070129004
MICHELLE,2859,440070129003
MILL,2858,440070130021
MILL POND,2830,440070130022
MOODY,2830,440070130022
MORONEY,2859,440070130012
MOSS,2859,440070130012
MOUNT PLEASANT,2830,440070130021
MT PLEASANT,2830,440070130021
N HILL,2830,440070129001
NAHANT,2859,440070129002
NANCY,2830,440070130021
NASONVILLE,2830,440070130021
NERIS,2859,440070129003
NICHOLS,2830,440070130024
NORTH SHORE,2830,440070130022
OAK,2839,440070130024
OAK,2859,440070130012
OAK HILL,2859,440070130012
OAK VALLEY,2830,440070130021
OAKLAND,2830,440070130021
OAKLAND SCHOOL,2858,440070130021
OAKLAND SCHOOL,2830,440070130021
OLD COOPER,2839,440070130024
OLD HILLSIDE,2830,440070130022
OLD MILL,2830,440070130021
OLD NASONVILLE,2830,440070130021
OLD WALLUM LAKE,2859,440070129003
OLNEY KEECH,2814,440070130012
OWEN,2858,440070130021
PAGE ISLAND,2859,440070130012
PARK,2830,440070129001
PARK,2859,440070129002
PASCOAG MAIN,2830,440070129002
PAULA,2830,440070129001
PAULETTE,2830,440070130024
PELLETIER,2830,440070130024
PERRY,2830,440070129002
PERRY,2859,440070129002
PHEASANT,2830,440070130024
PICHIE,2859,440070129002
PINCREST,2830,440070130022
PINE,2859,440070129003
PINE CREST,2830,440070130022
PINE ISL,2859,440070130012
PINE VIEW,2859,440070129002
PINEWOOD,2830,440070130022
PLEASANT,2859,440070129004
POINT,2859,440070130012
POND,2858,440070130021
PONDEROSA,2859,440070130012
POWER,2830,440070130021
PULASKI,2830,440070130021
PULASKI HILL,2830,440070130021
RAILROAD,2830,440070129001
RAMIES,2830,440070129001
REMINGTON,2858,440070130021
REXMERE,2839,440070130024
REYNOLDS,2830,440070130021
REYNOLDS MILL,2830,440070130021
RIDGE,2859,440070130012
RIVER,2830,440070129001
ROBERT,2859,440070129002
ROBERT,2830,440070129002
RODNICK,2859,440070130012
ROLLING MEADOWS,2859,440070130023
ROOSEVELT,2859,440070129002
ROSS,2859,440070129003
ROUND LAKE,2859,440070130012
ROUND TOP,2830,440070130011
ROUND TOP,2859,440070130011
RUSSEL ALDRICH,2830,440070130022
RUSSELL ALDRICH,2830,440070130022
S BROOK,2859,440070129002
S SHORE,2859,440070130012
SAND HILL,2830,440070130024
SAND HILL,2814,440070130024
SANDY,2830,440070129001
SANWOOD,2830,440070129001
SHADY,2859,440070130012
SHEA,2859,440070129002
SHORE,2859,440070130012
SILVER BROOK,2859,440070130012
SILVER LAKE,2859,440070129002
SLEEPY HOLLOW,2859,440070130012
SMITH,2830,440070130011
SMITH HILL,2830,440070130021
SOUTH BROOK,2859,440070129002
SPRING,2859,440070129002
STAG HEAD,2859,440070130012
STAGHEAD,2859,440070130012
STEERE FARM,2830,440070130023
STEERE FARM,2859,440070130023
STEWART,2830,440070129001
STOCKWELL,2830,440070130021
STONE BARN,2859,440070130011
SUMMER,2859,440070129004
TALL TIMBER,2830,440070129002
TANGLEWOOD,2859,440070130012
TARKILN,2839,440070130024
TINKHAM,2830,440070129001
TOWN FARM,2859,440070130011
TOWNSMEN,2830,440070130024
UNION,2859,440070129002
UNION,2830,440070129002
VICTORY,2858,440070130021
VILLAGE,2830,440070130021
WAKEFIELD,2859,440070130012
WALLING,2830,440070130021
WALNUT HILL,2859,440070130012
WALTS,2859,440070130023
WATERFRONT,2830,440070130022
WATERS EDGE,2859,440070130012
WELLS,2839,440070130024
WEST,2830,440070130011
WEST,2859,440070130011
WEST SHORE,2859,440070130012
WHIPPLE,2830,440070130022
WHIPPLE,2858,440070130021
WHISPERING PINE,2859,440070129004
WHITE ROCK,2830,440070130022
WHITING,2859,440070130012
WHITNEY,2830,440070130022
WILSON,2859,440070130012
WOLF HILL,2859,440070130012
WOODRIDGE,2839,440070130024
WOODS EDGE,2859,440070130023
WOODSIDE,2830,440070130021
YOUNGS,2830,440070130022
ZENON,2814,440070130024
ACORN,2863,440070109003
AETNA,2863,440070110001
ALTHEA,2865,440070110001
ARROW,2863,440070110001
AYR,2863,440070111002
BARBER,2863,440070111002
BEACON,2863,440070110002
BELLEVUE,2863,440070109001
BELMONT,2863,440070110001
BLACKSTONE,2863,440070109001
BROOK,2863,440070111002
CHACES,2863,440070109001
CHAPEL,2863,440070111002
CHARLES,2863,440070108001
CHESTNUT,2863,440070109003
CLAREMONT,2863,440070111002
CLEVELAND,2863,440070111001
CLIFF,2863,440070110001
CLIFTON,2863,440070111002
CLINTON,2863,440070108003
COTTAGE,2863,440070109002
COURTLAND,2863,440070109001
CROW POINT,2863,440070111002
CROWN,2863,440070109001
DIVISION,2863,440070109001
EBEN BROWN,2863,440070109002
ECHO,2863,440070110001
ELM,2863,440070108001
EVALEEN,2863,440070108003
GARVEY,2863,440070111002
GEORGE,2863,440070108001
HAWLEY,2863,440070109002
HENDRICKS,2863,440070111001
HENRY,2863,440070109003
HIGGINSON,2863,440070111002
HOLLIE,2863,440070108002
HOOD,2863,440070109003
HOOKER,2863,440070109002
KENDALL,2863,440070111002
KNIGHT,2863,440070111002
LAKE,2863,440070110001
LEDGE,2863,440070109004
LEWIS,2863,440070109002
LINCOLN,2863,440070109003
MADEIRA,2863,440070109002
MADISON,2863,440070108002
MARY,2863,440070108003
MOSHASSUCK VALLEY IND,2863,440070111002
MOWRY,2863,440070111002
MSHASK VY IND,2863,440070111002
NEW HAVEN,2863,440070109001
NOTRE DAME,2863,440070109002
OAKLAND,2863,440070111002
ORCHARD,2863,440070111002
PARK,2863,440070111002
PARKER,2863,440070111002
PHOENIX,2863,440070110001
RAILROAD,2863,440070108001
REED,2863,440070110002
RICHLAND,2863,440070110001
RIVER,2863,440070109001
SACRED HEART,2863,440070108001
SAMOSET,2863,440070109001
SHERIDAN,2863,440070109001
SUMMER,2863,440070108002
TEMPLE,2863,440070110001
TIFFANY,2863,440070111002
TUCKER,2863,440070111001
VERDUN,2863,440070109002
W HUNT,2863,440070111001
WALNUT,2863,440070109001
WATSON,2863,440070111002
WETMORE,2863,440070111001
WORTH,2863,440070110001
112,2813,440090511012
1ST,2813,440090511022
2ND,2813,440090511022
3RD,2813,440090511022
405,2813,440090511012
4TH,2813,440090511022
91,2813,440090511012
ACORN VALLEY,2813,440090511021
ALDER,2813,440090511022
ALLENS COVE,2813,440090511022
ALTON CAROLINA,2813,440090511012
ARBUTUS,2813,440090511021
ARCHES,2813,440090511022
ARNOLD,2813,440090511013
ARNOLDA ROUND,2813,440090511013
ASHAWAY COLONY,2813,440090511013
ASHLEY,2813,440090511021
ATLANTIS,2813,440090511022
AUBURN,2813,440090511021
AUTUMN,2813,440090511013
BASS,2813,440090511012
BAXTER,2813,440090511022
BAY,2813,440090511013
BAY VIEW,2813,440090511013
BAYBERRY,2813,440090511011
BEAVER,2813,440090511011
BEECH,2813,440090511022
BEND,2813,440090511011
BENHAM,2813,440090511022
BIRCH,2813,440090511022
BISCUIT CITY,2813,440090511021
BLACK FOOT,2813,440090511021
BLACK POND,2813,440090511021
BLACKFOOT,2813,440090511021
BLUE RIDGE,2813,440090511011
BLUEBERRY,2813,440090511022
BOTKA,2813,440090511021
BOTKA WOODS,2813,440090511012
BOULDER,2813,440090511013
BRETON,2813,440090511011
BRIARWOOD,2813,440090511013
BROOKSIDE,2813,440090511013
BROWN HILL,2813,440090511022
BROWNING,2813,440090511022
BUCKEYE BROOK,2813,440090511011
BUDDINGTON,2813,440090511013
BURDICK,2813,440090511013
BURDICKVILLE,2813,440090511011
BURLINGAME,2813,440090511011
BURLINGAME STATE PARK,2813,440090511011
BURLNGAME STATE PARK,2813,440090511011
BURNHAM,2813,440090511022
BUTTER,2813,440090511012
CAMP DAVIS,2813,440090511012
CARDINAL,2813,440090511021
CARMICHAEL,2813,440090511012
CAROLINA BACK,2813,440090511012
CASTLE ROCK,2813,440090511021
CATALPA,2813,440090511012
CAYUGA,2813,440090511011
CEDAR KNOLL,2813,440090511013
CEDAR MEADOWS,2813,440090511021
CENTER,2813,440090511021
CENTRAL,2813,440090511013
CHARLES,2813,440090511011
CHARLESTOWN BEACH,2813,440090511022
CHARTER,2813,440090511021
CHEROKEE BEND,2813,440090511021
CHRISTIAN HILL,2813,440090511021
CHURCH WOODS,2813,440090511022
CLARKIN POND,2813,440090511021
CLEARVIEW,2813,440090511013
COACH,2813,440090511021
COBLEIGH,2813,440090511022
COLONY,2813,440090511013
COLUMBIA HEIGHTS,2813,440090511012
COOL SPRING,2813,440090511011
COUNTRY,2813,440090511021
COVE,2813,440090511013
COVEY,2813,440090511011
CRAIG,2813,440090511022
CRESTWOOD,2813,440090511021
CROSS,2813,440090511013
CROSS PATCH,2813,440090511022
CROSSLAND,2813,440090511012
CRYSTAL,2813,440090511013
DALTON,2813,440090511022
DAVENTRY,2813,440090511022
DEBBY,2813,440090511022
DEEP POND ACCESS,2813,440090511012
DEEP WOODS,2813,440090511012
DEER,2813,440090511011
DOGWOOD,2813,440090511012
DOWD,2813,440090511013
DRIFTWOOD,2813,440090511011
DUDLEY,2813,440090511013
DUHAMEL,2813,440090511011
E ARNOLDA,2813,440090511022
E BAYVIEW,2813,440090511022
E BEACH,2813,440090511013
E BURDICK,2813,440090511022
E CENTRAL,2813,440090511013
E CHARLES,2813,440090511012
E COVE POINT,2813,440090511013
E OVERLOOK,2813,440090511022
E PASQUISETT,2813,440090511021
E QUAIL,2813,440090511011
EAST ARNOLDA,2813,440090511022
EAST BAYVIEW,2813,440090511022
EAST BEACH,2813,440090511013
EAST BURDICK,2813,440090511022
EAST CENTRAL,2813,440090511013
EAST CHARLES,2813,440090511012
EAST OVERLOOK,2813,440090511022
EAST QUAIL,2813,440090511011
EAST SHORE,2813,440090511022
EDGEWARE,2813,440090511022
EDWARDS,2813,440090511012
ELIZABETH COOPER,2813,440090511021
ELLEN,2813,440090511011
ELM,2813,440090511022
ENNIS,2813,440090511021
ESSEX,2813,440090511022
FALCONE,2813,440090511022
FAWN,2813,440090511011
FIRST,2813,440090511022
FLORENCE,2813,440090511022
FORT NINIGRET,2813,440090511013
FOSTER,2813,440090511013
FOURTH,2813,440090511022
FOXTROT,2813,440090511012
GARDEN POND,2813,440090511013
GARDENIA,2813,440090511012
GARDNER,2813,440090511011
GAVITT,2813,440090511012
GENERAL STANTON,2813,440090511021
GENWOOD,2813,440090511022
GEORGE,2813,440090511012
GOOSEBERRY,2813,440090511012
GOOSEBERRY HILL,2813,440090511012
GRANDVIEW,2813,440090511022
GRAYS POINT,2813,440090511022
GREENWOOD,2813,440090511012
HANNAS,2813,440090511021
HAWKSBILL,2813,440090511021
HAZEN,2813,440090511022
HEALEY BROOK,2813,440090511011
HENLEY,2813,440090511022
HIDDEN MEADOW,2813,440090511011
HIGHLAND,2813,440090511013
HILLCREST,2813,440090511013
HILLSIDE,2813,440090511012
HILLTOP,2813,440090511012
HONEY LOCUST,2813,440090511012
HOUSING,2813,440090511011
HOWARD,2813,440090511022
HOXSIE,2813,440090511013
HUNTERS HARBOR,2813,440090511013
INDIAN CEDAR,2813,440090511012
INWOOD,2813,440090511013
ISLAND VIEW,2813,440090511021
JACOB PERRY,2813,440090511012
JACQUELINE,2813,440090511011
JOHNSON,2813,440090511022
JONATHAN,2813,440090511021
JOSEPHINE,2813,440090511022
KEITH,2813,440090511022
KENDALL,2813,440090511022
KENNEDY,2813,440090511013
KENYON,2813,440090511013
KICKAPOO,2813,440090511021
KILBURN,2813,440090511022
KING PHILIP,2813,440090511012
KING TOM,2813,440090511013
KINGSLAND,2813,440090511021
KLONDIKE,2813,440090511011
KNUDSEN,2813,440090511021
LADY SLIPPER,2813,440090511021
LAGOON,2813,440090511013
LAKESIDE,2813,440090511021
LAND HARBOR,2813,440090511011
LAUREL,2813,440090511011
LAURI,2813,440090511021
LEWIS,2813,440090511012
LIISA,2813,440090511011
LINCOLN,2813,440090511013
LOU,2813,440090511013
LUCAS,2813,440090511013
LYNN,2813,440090511013
MADLIN,2813,440090511011
MAIZE,2813,440090511021
MAPLE LAKE FARM,2813,440090511021
MAPLEWOOD,2813,440090511013
MARION,2813,440090511022
MARITIME,2813,440090511022
MARSH,2813,440090511022
MATTHIUS,2813,440090511011
MATUNUCK SCHOOL HOUSE,2813,440090511022
MATUNUCK SCHOOLHOUSE,2813,440090511022
MEADOW,2813,440090511013
MICHELLE,2813,440090511011
MIDLAND,2813,440090511013
MILL BROOK,2813,440090511022
MILL POND,2813,440090511021
MOHAWK,2813,440090511021
MOHEGAN,2813,440090511011
MONTAUK,2813,440090511011
MORLEY,2813,440090511022
MOSENA,2891,440090509022
MOULTON,2813,440090511013
MUCKABRUSH,2813,440090511012
MURATORE,2813,440090511012
N CASTLE,2813,440090511021
N HIGHLAND,2813,440090511011
N NIANTIC,2813,440090511022
N PINE TREE,2813,440090511021
NANCY,2813,440090511022
NARRAGANSETT,2813,440090511012
NEPTUNE,2813,440090511013
NEW BISCUIT CITY,2813,440090511021
NIANTIC,2813,440090511011
NINIGRET,2813,440090511013
NOKA,2813,440090511012
NORDIC,2813,440090511021
NORTH,2813,440090511013
NORTH CASTLE,2813,440090511021
NORTH HIGHLAND,2813,440090511011
NORTH NIANTIC,2813,440090511022
NORTH PINE TREE,2813,440090511021
NUTMEG,2813,440090511022
OAK HOLLOW,2813,440090511021
OAK RIDGE,2813,440090511011
OAK WOOD,2813,440090511011
OCEAN BREEZE,2813,440090511011
OCEAN RIDGE,2813,440090511011
OCEAN VIEW,2813,440090511013
OCEANVIEW,2813,440090511013
OLD,2813,440090511021
OLD COACH,2813,440090511021
OLD DEPOT,2813,440090511012
OLD FARM,2813,440090511022
OLD INDIAN,2813,440090511011
OLD MEADOW,2813,440090511022
OLD MILL,2813,440090511012
OLD SHANNOCK,2813,440090511012
OVERLOOK,2813,440090511013
OYSTER,2813,440090511013
PARADISE,2813,440090511013
PARK,2813,440090511013
PARTRIDGE,2813,440090511011
PASQUISET,2813,440090511021
PASTURE,2813,440090511021
PAWNEE,2813,440090511021
PEABODY,2813,440090511013
PECKHAM HOLLOW,2813,440090511011
PEQUOT,2813,440090511022
PERKINS,2813,440090511013
PIETILA,2813,440090511021
PINE TREE,2813,440090511022
PIONEER,2813,440090511021
PIPER,2813,440090511022
POLICE,2813,440090511012
POND,2813,440090511022
POND MEADOW,2813,440090511012
POND SHORE,2813,440090511022
POTTER,2813,440090511022
POWAGET,2813,440090511013
PROSSER,2813,440090511011
QUAIL,2813,440090511011
RICHARD,2813,440090511022
RICKS,2813,440090511011
RIDGE,2813,440090511012
RIDGEWOOD,2813,440090511022
RIIDAM,2813,440090511011
RIVERVIEW,2813,440090511012
ROCKY ACRES,2813,440090511012
ROSE,2813,440090511012
ROSS HILL,2813,440090511011
S ARNOLDA,2813,440090511013
S LAURIE,2813,440090511013
S LEWIS,2813,440090511022
S NIANTIC,2813,440090511022
SAFFORD,2813,440090511022
SAGAMORE,2813,440090511012
SALT MEADOW,2813,440090511013
SANCTUARY,2813,440090511011
SAND HILL,2813,440090511021
SAND PLAIN,2813,440090511012
SANDPIPER,2813,440090511013
SCAPA FLOW,2813,440090511012
SCHOOL HOUSE POND,2813,440090511012
SCHOOLHOUSE PD,2813,440090511012
SCHOOLHOUSE POND,2813,440090511012
SCOT,2813,440090511011
SEA BREEZE,2813,440090511013
SEA VIEW,2813,440090511011
SECOND,2813,440090511022
SENECA,2813,440090511011
SEQUIN,2813,440090511011
SHADY HARBOR,2813,440090511013
SHANNOCK,2892,440090511012
SHEILA,2813,440090511022
SHIRLEY,2813,440090511013
SHORE,2813,440090511022
SHUMANKANUC HILL,2813,440090511011
SKAGERRAK,2813,440090511012
SONQUIPAUG,2813,440090511011
SOUTH ARNOLDA,2813,440090511013
SOUTH COUNTY,2892,440090511012
SOUTH LEWIS,2813,440090511022
SOUTH NIANTIC,2813,440090511022
SOUTHERN,2813,440090511022
SPORTSMAN,2813,440090511013
SPRAY,2813,440090511013
SPRING,2813,440090511021
SPRUCE,2813,440090511022
STARRETT,2813,440090511022
STILL WATER,2813,440090511011
STUMPY POINT,2813,440090511013
STUMPY PT,2813,440090511013
SUNDALE,2813,440090511022
SUNSET,2813,440090511013
SURFSIDE,2813,440090511013
SUSAN,2813,440090511011
TALL PINES,2813,440090511012
TALL PINES,2812,440090511012
TAMANACO,2813,440090511011
TANNER,2813,440090511022
TARPON,2813,440090511012
TAUTOG,2813,440090511012
TERN,2813,440090511013
THIRD,2813,440090511022
THOMAS,2813,440090511022
TIMBER RIDGE,2813,440090511012
TOADSTOOL,2813,440090511012
TOADSTOOL KNOLL,2813,440090511012
TOCKWOTTEN COVE,2813,440090511022
TOWN DOCK,2813,440090511013
TRAYMORE,2813,440090511022
TUCKER,2813,440090511022
TUNOOPA,2813,440090511012
TURTLE,2813,440090511012
UNKURI,2813,440090511011
UPLAND,2813,440090511013
UPPER HIGHLAND,2813,440090511013
W BEACH,2813,440090511013
W CASTLE,2813,440090511021
W COVE POINT,2813,440090511013
W END,2813,440090511013
W NIANTIC,2813,440090511013
W SPRUCE,2813,440090511013
W WILLOW,2813,440090511013
WALL,2813,440090511022
WALSH,2813,440090511022
WALSH,2879,440090513023
WATCHAUG,2813,440090511011
WELLS,2813,440090511013
WEST,2813,440090511022
WEST BEACH,2813,440090511013
WEST CASTLE,2813,440090511021
WEST END,2813,440090511013
WEST NIANTIC,2813,440090511013
WEST SPRUCE,2813,440090511013
WEST WILLOW,2813,440090511013
WHIPPLE,2813,440090511021
WHITE PINES,2813,440090511021
WHITE TAIL,2813,440090511011
WIITALA,2813,440090511021
WILDFLOWER,2813,440090511013
WILLOW,2813,440090511022
WINTERGREEN,2813,440090511021
WOODCOCK,2813,440090511011
WOODLAND,2813,440090511021
WORDENS POND,2813,440090511021
YEW,2813,440090511022
ZACHERY BEND,2813,440090511021
14,2827,440030207011
2,2816,440030206041
8,2816,440030206041
A,2816,440030206034
ABBOTTS CROSSING,2816,440030206021
ACACIA,2816,440030207033
ACORN,2816,440030206033
ACRES OF PINE,2816,440030207033
ADA,2816,440030206032
ADAMS,2816,440030206034
AIREHART,2816,440030206022
AIRPORT,2816,440030206022
ALASKA,2816,440030206031
ALBRO,2816,440030206021
ALEX,2816,440030206012
ALEXANDER,2816,440030207032
ALEXANDRE,2816,440030207032
ALEXIS,2816,440030206011
ALICE,2816,440030206042
ALLISON,2816,440030207021
ALMOND,2816,440030206013
ALVERO,2816,440030206021
